plateifu,iauname,objra,objdec
8438-3703,J095902.56+181134.3,149.760715864,18.1928788404
8438-3704,J095610.58+164730.5,149.045387801,16.7931915464
8438-6101,J095212.60+184159.3,148.052530993,18.6998254124
8438-6102,J095204.08+174956.2,148.017011702,17.8323085591
8438-6103,J095004.82+182301.7,147.520104103,18.3838358536
8438-6104,J100104.25+170412.3,150.267752951,17.0701283297
8438-9101,J095212.68+173536.7,148.052872873,17.5935599115
8438-9102,J095704.78+173658.4,149.269959506,17.6162234928
8439-12701,J093202.38+483304.1,143.010196099,48.551093077
8439-12702,J092609.43+491836.7,141.539307103,49.3102016203
8439-12703,J092831.00+504737.0,142.13573,50.79362
8439-12704,J093607.45+502621.2,144.031088241,50.4392201284
8439-12705,J093309.12+490301.1,143.288053477,49.0503236816
8439-1901,J092445.65+492641.3,141.190236455,49.4448016737
8439-1902,J093447.28+484451.3,143.697034579,48.7475756651
8439-3701,J092550.42+491947.3,141.460052772,49.3298551231
8439-3702,J092605.10+502617.9,141.521160952,50.4383422459
8439-3703,J093754.24+505920.6,144.475988638,50.9890991486
8439-3704,J093545.75+490123.6,143.940659163,49.0232113878
8439-6101,J093244.26+484747.0,143.184618775,48.7963482386
8439-6102,J093106.75+490447.1,142.778167545,49.0797456578
8439-6103,J092522.60+503313.2,141.34417921,50.5536812778
8439-6104,J093402.49+500138.9,143.510354813,50.0274859311
8439-9101,J093051.32+501907.9,142.713904348,50.3188614584
8439-9102,J093500.93+485836.1,143.754018642,48.9767418599
8440-12701,J090015.61+401748.3,135.065110305,40.2967379097
8440-12702,J090015.70+405504.6,135.065441378,40.9179727701
8440-12703,J090700.00+412626.0,136.74835,41.4406
8440-12704,J090434.16+412352.1,136.142338091,41.3978271827
8440-12705,J090320.02+402752.7,135.833415124,40.4647129399
8440-1901,J090427.39+412910.3,136.114189404,41.4862065591
8440-1902,J090506.71+411351.2,136.27802341,41.2308996069
8440-3701,J085915.83+394107.2,134.816015666,39.685322633
8440-3702,J090248.15+404713.2,135.700637687,40.7870213056
8440-3703,J090448.06+403530.1,136.200279581,40.591721496
8440-3704,J085859.99+394455.8,134.748487865,39.748861369
8440-6101,J085841.90+411411.0,134.674576789,41.2364198815
8440-6102,J090252.80+402048.0,135.720053781,40.346684357
8440-6103,J085737.19+410238.0,134.40495469,41.0439158135
8440-6104,J090302.14+402602.3,135.75896569,40.433985245
8440-9101,J085705.65+400049.3,134.273506028,40.0137134303
8440-9102,J090404.64+412123.3,136.019260559,41.3564313527
8441-12701,J144853.88+384605.7,222.224512792,38.768257049
8441-12702,J145004.21+374050.4,222.517430043,37.6805309402
8441-12703,J145444.55+372445.8,223.685600162,37.4127118408
8441-12704,J145419.37+384829.8,223.580757833,38.8083228884
8441-12705,J150138.98+380320.9,225.41243667,38.055820306
8441-1901,J145127.25+373011.7,222.863558985,37.5032429572
8441-1902,J145323.39+390413.6,223.347448772,39.0704414113
8441-3701,J145818.17+374958.5,224.575726252,37.832953234
8441-3702,J145653.34+383740.5,224.222300568,38.6279376791
8441-3703,J150242.93+375657.7,225.6789139,37.9493532028
8441-3704,J150247.70+380231.9,225.698795548,38.0422407327
8441-6101,J145310.78+365449.7,223.294923251,36.9138148604
8441-6102,J145432.27+370432.1,223.634461862,37.0755998568
8441-6103,J145020.01+384629.0,222.583448523,38.7748386165
8441-6104,J145401.71+383927.2,223.507143321,38.6575782119
8441-9101,J145443.78+365215.7,223.682485332,36.8710555812
8441-9102,J145106.67+372941.3,222.777808028,37.4947857904
8442-12701,J131040.48+321341.7,197.66878,32.22818
8442-12702,J131620.25+305236.7,199.084413786,30.8768600123
8442-12703,J131642.40+312157.0,199.17463,31.36757
8442-12704,J131543.03+320135.1,198.929297108,32.0265394367
8442-12705,J131730.59+310533.9,199.377441982,31.0926945393
8442-1901,J131842.21+325507.2,199.675905146,32.9186618405
8442-1902,J132109.72+315646.8,200.290528934,31.9463314732
8442-3701,J131651.09+313451.9,199.213139725,31.5811383944
8442-3702,J131439.16+315513.4,198.663196749,31.9203891219
8442-3703,J132010.14+324043.0,200.042285941,32.6786152177
8442-3704,J132022.43+313452.2,200.09349072,31.5811703262
8442-6101,J132105.60+314952.7,200.273355398,31.8312984504
8442-6102,J131650.67+313750.4,199.211157439,31.6306673433
8442-6103,J131019.22+320124.2,197.580144952,32.0234050558
8442-6104,J132026.33+330049.0,200.10975626,33.0136321946
8442-9101,J131633.35+313248.0,199.13902,31.54643
8442-9102,J132053.30+321129.9,200.222837131,32.1907607473
8443-12701,J134918.20+240544.9,207.326358419,24.0968478145
8443-12702,J134753.46+253401.2,206.972769752,25.5670000174
8443-12703,J135302.44+243336.7,208.260195394,24.5601927813
8443-12704,J134952.54+251127.1,207.468927556,25.190877982
8443-12705,J135422.10+250911.1,208.592091639,25.1530840333
8443-1901,J135104.61+250459.1,207.769207404,25.0830829578
8443-1902,J135405.40+245759.8,208.522520945,24.9666273788
8443-3701,J134817.83+250726.0,207.074291887,25.1238885413
8443-3702,J134816.09+254400.5,207.067074342,25.7334869762
8443-3703,J134941.28+264301.2,207.422025214,26.7170456168
8443-3704,J135020.12+245609.3,207.583860798,24.9359394591
8443-6101,J135030.89+245835.9,207.628850166,24.9766234294
8443-6102,J134814.78+244639.8,207.061565491,24.7777196101
8443-6103,J134704.20+245941.0,206.769038498,24.9964830166
8443-6104,J135332.79+245232.0,208.388300224,24.8752389123
8443-9101,J134403.80+253946.9,206.016983541,25.6635132875
8443-9102,J134834.19+245329.2,207.142413876,24.8915949163
8444-12701,J132637.66+314000.4,201.656942881,31.666750115
8444-12702,J132635.86+324539.2,201.649438331,32.7609141514
8444-12703,J132538.66+334049.5,201.411105292,33.6804328237
8444-12704,J132703.06+323857.5,201.762834226,32.6493084716
8444-12705,J133043.10+324537.0,202.687758714,32.7605525124
8444-1901,J133030.79+323725.3,202.628354582,32.6237092027
8444-1902,J133002.11+314636.1,202.508845323,31.776693291
8444-3701,J132433.72+313247.0,201.140522862,31.5463794808
8444-3702,J132538.28+315938.6,201.40956639,31.9939121951
8444-3703,J133316.16+323118.6,203.31737392,32.5218709369
8444-3704,J132950.20+312515.6,202.459179596,31.4210139645
8444-6101,J133144.08+323807.3,202.933687152,32.6353715131
8444-6102,J132658.32+323211.3,201.743029603,32.5365141139
8444-6103,J132145.70+331100.9,200.441575183,33.1828044363
8444-6104,J133259.12+321913.5,203.246370466,32.3204465748
8444-9101,J132234.77+330925.6,200.644924623,33.1570944949
8444-9102,J132420.20+325053.2,201.084201517,32.848118803
8445-12701,J133550.00+345956.0,203.958189452,34.9989487463
8445-12702,J133642.03+344446.5,204.175181991,34.7462508444
8445-12703,J134830.28+351621.8,207.126148739,35.272748084
8445-12704,J134603.93+353113.2,206.516392436,35.520368413
8445-12705,J134334.51+345449.7,205.893814212,34.9138472224
8445-1901,J134720.77+344627.9,206.836579376,34.7744457545
8445-1902,J134639.71+341328.3,206.665517192,34.2245412546
8445-3701,J134234.19+350113.1,205.642469362,35.0203251302
8445-3702,J133709.05+351452.1,204.287715351,35.2478332705
8445-3703,J134612.43+362536.0,206.551743438,36.4266307014
8445-3704,J134503.23+345241.2,206.263513601,34.8781106014
8445-6101,J133600.45+344904.6,204.001894701,34.817955493
8445-6102,J134238.08+350716.6,205.658735284,35.1212870556
8445-6103,J133624.64+353741.0,204.102687853,35.6280503646
8445-6104,J134912.35+351704.9,207.301450689,35.2847067132
8445-9101,J133940.29+350124.1,204.917866221,35.0233605804
8445-9102,J134510.98+362234.4,206.295787521,36.376280524
8446-12701,J133432.63+360253.3,203.635904637,36.0481238489
8446-12702,J133625.23+354905.9,204.105136464,35.8183057037
8446-12703,J133606.64+370517.0,204.027936772,37.0880775977
8446-12704,J134448.69+370947.5,206.202869638,37.1632244485
8446-12705,J134110.40+370106.9,205.293330159,37.0186006084
8446-1901,J134300.79+360956.3,205.753337262,36.1656555546
8446-1902,J134437.04+371017.8,206.154337129,37.1716322286
8446-3701,J133825.38+354721.9,204.605772406,35.7894388986
8446-3702,J133658.51+361611.2,204.226610425,36.2336565086
8446-3703,J134220.18+365713.2,205.584173927,36.9536345189
8446-3704,J134209.79+355706.1,205.540814262,35.9516917629
8446-6101,J134520.58+352825.6,206.335746062,35.4737986635
8446-6102,J133531.50+360053.0,203.881269417,36.0147104819
8446-6103,J133622.00+363615.4,204.091687895,36.6042744074
8446-6104,J134609.93+363015.7,206.541414551,36.5043855194
8446-9101,J134119.88+365606.7,205.332901659,36.9352572078
8446-9102,J134819.08+362922.7,207.0795839,36.4896023942
8447-12701,J135213.12+393005.3,208.054735019,39.5014764476
8447-12702,J134649.50+390515.0,206.70580204,39.0837085374
8447-12703,J134955.99+405342.2,207.48336114,40.8950763111
8447-12704,J135215.29+400856.9,208.063753957,40.1491290879
8447-12705,J135121.88+381842.7,207.844333635,38.3103337134
8447-1901,J134100.38+390324.7,205.251609293,39.0568983145
8447-1902,J135215.26+385606.2,208.063613425,38.9350797586
8447-3701,J135034.64+384506.0,207.644388683,38.7517119128
8447-3702,J134933.59+384252.0,207.390012752,38.7144657524
8447-3703,J135310.04+400709.2,208.291846131,40.1191971636
8447-3704,J135254.64+391453.5,208.227705444,39.248191148
8447-6101,J134431.98+401424.0,206.133264031,40.2400042736
8447-6102,J135016.66+393811.1,207.569449754,39.6364270051
8447-6103,J134441.53+402802.2,206.173036755,40.4672999223
8447-6104,J135334.22+385947.8,208.392613685,38.9965989403
8447-9101,J134416.71+393033.0,206.069647949,39.5091473886
8447-9102,J134949.06+403214.7,207.45444,40.53743
8448-12701,J105843.80+220040.8,164.682536052,22.0113652519
8448-12702,J110403.99+223804.8,166.01663,22.6354
8448-12703,J110714.09+230109.2,166.808724994,23.0192444293
8448-12704,J110657.53+225009.1,166.739672453,22.8357972157
8448-12705,J110701.32+221746.4,166.75565,22.29621
8448-1901,J110518.98+213712.3,166.329122293,21.6201296002
8448-1902,J110853.39+212449.5,167.222492762,21.4137701461
8448-3701,J110334.27+210258.0,165.892833771,21.0494711718
8448-3702,J110630.10+225526.6,166.62546171,22.924043303
8448-3703,J110821.55+223941.2,167.089811867,22.6614709807
8448-3704,J110525.37+223716.1,166.35568129,22.6211668773
8448-6101,J110350.86+230023.3,165.961961091,23.0064881017
8448-6102,J110045.06+221715.8,165.187846805,22.2877536136
8448-6103,J110631.52+224639.2,166.631357674,22.7776296404
8448-6104,J110827.17+223708.9,167.11375,22.61958
8448-9101,J105747.35+211400.4,164.447297813,21.2334302122
8448-9102,J105818.53+211401.4,164.577244988,21.2337410905
8449-12701,J110931.34+222540.2,167.380590889,22.4280050325
8449-12702,J111330.02+231037.1,168.375102601,23.1770062118
8449-12703,J111251.49+231517.9,168.210368952,23.2566112518
8449-12704,J111330.70+231817.6,168.378001543,23.304901593
8449-12705,J111722.00+222018.9,169.342672388,22.3385004333
8449-1901,J110941.19+214425.3,167.42166038,21.7403753122
8449-1902,J111349.68+224838.4,168.457073202,22.8106781091
8449-3701,J111002.21+215855.8,167.509279042,21.9821746509
8449-3702,J111757.88+223010.6,169.491196678,22.5029735109
8449-3703,J111711.81+233508.3,169.299256773,23.5856597108
8449-3704,J111840.08+223438.5,169.667027268,22.5773898446
8449-6101,J111658.39+231130.4,169.243276644,23.1917783127
8449-6102,J111311.80+231527.8,168.299195738,23.257760236
8449-6103,J111126.59+225812.9,167.861853082,22.9707645232
8449-6104,J111223.15+231009.0,168.096445877,23.1691817559
8449-9101,J111727.40+232048.3,169.364329612,23.3467272252
8449-9102,J111844.37+213351.0,169.684933409,21.5641842202
8450-12701,J112242.89+221538.5,170.678746873,22.2607085632
8450-12702,J112605.17+220325.3,171.521625208,22.0571410858
8450-12703,J112941.73+213729.4,172.423883628,21.624841878
8450-12704,J112907.67+213509.6,172.281977904,21.5860088575
8450-12705,J112618.73+210546.4,171.578059883,21.0962357672
8450-1901,J112520.21+224357.8,171.334256742,22.7327376364
8450-1902,J112841.24+215049.0,172.171842047,21.8469437624
8450-3701,J112654.10+211742.8,171.725450104,21.2952520296
8450-3702,J112217.42+231638.3,170.572604703,23.2773071243
8450-3703,J112146.27+222851.2,170.444339768,22.4808155529
8450-3704,J112955.62+213104.3,172.481780272,21.5178783791
8450-6101,J112834.36+210038.5,172.143172769,21.0106965128
8450-6102,J112659.72+210830.1,171.748834197,21.1416757174
8450-6103,J112749.15+212310.0,171.954826807,21.3861029393
8450-6104,J113025.80+221259.4,172.607537655,22.2165297033
8450-9101,J112424.92+233854.8,171.103882174,23.6486056244
8450-9102,J112942.86+211536.1,172.428587544,21.2600297251
8451-12701,J110431.08+423721.2,166.129407835,42.6245544187
8451-12702,J110310.99+414219.0,165.795923954,41.7052427347
8451-12703,J105606.91+430923.3,164.0289,43.1565682816
8451-12704,J110738.17+424511.5,166.909018652,42.75319133
8451-12705,J110554.51+410347.7,166.477106006,41.0632480288
8451-1901,J110041.69+423118.5,165.173741177,42.5218047818
8451-1902,J110707.52+424931.7,166.78133818,42.825496152
8451-3701,J110019.99+421948.0,165.083388621,42.3300267282
8451-3702,J105945.80+424121.2,164.940924918,42.6892097975
8451-3703,J110811.92+420710.7,167.049681744,42.1196937579
8451-3704,J110629.27+410210.2,166.621994915,41.0361792285
8451-6101,J105456.35+412954.3,163.734794052,41.4984615909
8451-6102,J110535.76+425643.2,166.399034285,42.9453397651
8451-6103,J110641.65+424842.0,166.673548803,42.8116751949
8451-6104,J110700.53+430523.6,166.752244977,43.0899022199
8451-9101,J105953.06+432207.8,164.973122161,43.3697457178
8451-9102,J105707.21+420933.2,164.280223861,42.1593803339
8452-12701,J102212.33+465337.8,155.551392374,46.8938752615
8452-12702,J102410.60+473126.4,156.044276918,47.5239549356
8452-12703,J102713.35+481441.2,156.805684986,48.2447914261
8452-12704,J102925.70+471400.3,157.357080392,47.2334299812
8452-12705,J103145.00+464022.9,157.93769,46.67167
8452-1901,J102332.53+460327.9,155.88555557,46.0577547418
8452-1902,J103107.02+480053.3,157.77930272,48.0148303874
8452-3701,J102446.10+462722.0,156.193566849,46.4560652324
8452-3702,J102511.51+474420.7,156.298016415,47.7390794143
8452-3703,J102647.89+480744.5,156.699612286,48.1290396768
8452-3704,J103009.35+471642.2,157.538994172,47.2784029777
8452-6101,J101920.74+463300.8,154.836371039,46.5502087767
8452-6102,J102433.13+464952.2,156.138100834,46.8312068204
8452-6103,J102657.35+473127.6,156.738961114,47.5243300034
8452-6104,J102843.55+474044.4,157.181464397,47.6790079342
8452-9101,J102544.01+471935.2,156.433378312,47.3264947743
8452-9102,J102751.99+460022.9,156.966733085,46.0063699088
8453-12701,J100514.38+463903.2,151.309949901,46.6508890341
8453-12702,J100611.45+471742.0,151.547771122,47.2950386608
8453-12703,J101444.40+484122.6,153.685061429,48.689638952
8453-12704,J101232.35+464143.2,153.13479279,46.6953613957
8453-12705,J101208.27+461737.2,153.034483163,46.2936923797
8453-1901,J101327.72+473058.4,153.365546207,47.516235898
8453-1902,J101251.41+465446.1,153.21425096,46.9128221111
8453-3701,J101255.66+462503.7,153.231920862,46.4177099017
8453-3702,J101010.88+465708.1,152.545357653,46.9522671141
8453-3703,J101500.62+464524.3,153.752608461,46.7567528969
8453-3704,J101755.38+463611.6,154.480832851,46.6032857139
8453-6101,J101105.58+465358.2,152.773273523,46.8995324281
8453-6102,J101251.26+471741.8,153.213639346,47.2949237539
8453-6103,J100655.09+475902.7,151.729558675,47.9841111295
8453-6104,J101628.64+472153.3,154.119427243,47.3648162968
8453-9101,J100811.06+473102.8,152.046182936,47.5174726058
8453-9102,J101003.53+470715.3,152.514716814,47.1209306545
8454-12701,J101601.37+441034.3,154.005710637,44.1762402068
8454-12702,J101211.75+450831.8,153.049021093,45.1421579199
8454-12703,J101904.92+462712.1,154.771367726,46.4541111008
8454-12704,J101539.51+443924.7,153.914679727,44.6568673627
8454-12705,J101925.99+442416.9,154.858448521,44.4046813548
8454-1901,J101953.91+442016.6,154.974655725,44.3379704529
8454-1902,J101903.22+440158.9,154.763420682,44.0330341929
8454-3701,J102105.92+442239.7,155.274684681,44.3777039322
8454-3702,J101502.07+455707.6,153.758660884,45.9520876377
8454-3703,J102409.74+455005.7,156.040612351,45.8349012669
8454-3704,J101828.29+440051.8,154.6179359,44.0143905435
8454-6101,J101330.75+435952.5,153.378123617,43.9979617648
8454-6102,J101407.87+441036.3,153.53547927,44.175746477
8454-6103,J100950.05+455103.3,152.458553899,45.8509105794
8454-6104,J101918.10+454848.9,154.825440349,45.8135944836
8454-9101,J101541.72+452201.4,153.92384006,45.367076756
8454-9102,J101822.67+455716.7,154.59451448,45.9546452378
8455-12701,J101855.63+403646.5,154.731809916,40.6129387518
8455-12702,J102025.70+401324.0,155.10729,40.22346
8455-12703,J103053.58+411316.0,157.723267521,41.2210951037
8455-12704,J103006.61+410824.3,157.527557031,41.1400994738
8455-12705,J102855.04+395340.9,157.229589837,39.8948270578
8455-1901,J102445.23+405224.5,156.188492041,40.8734642132
8455-1902,J102250.07+392208.1,155.708675211,39.3689423013
8455-3701,J102843.06+395019.8,157.179457248,39.8388849686
8455-3702,J102621.73+395712.9,156.590550666,39.9536297797
8455-3703,J102855.47+404702.9,157.231141191,40.7841632884
8455-3704,J103044.57+400327.0,157.6859,40.05744
8455-6101,J102535.19+394024.9,156.396651952,39.6736477762
8455-6102,J102951.04+402554.0,157.462717896,40.4316687434
8455-6103,J102525.46+402053.9,156.356094112,40.3483200486
8455-6104,J103157.02+401820.9,157.987625029,40.3058408071
8455-9101,J102844.07+394642.7,157.183627878,39.7785903652
8455-9102,J102814.31+413411.6,157.059621191,41.5698778924
8456-12701,J100445.91+444220.7,151.191285745,44.7057800061
8456-12702,J095952.38+451659.1,149.968263571,45.2830958784
8456-12703,J100718.98+463247.0,151.829104575,46.5464374903
8456-12704,J100322.27+454547.9,150.842878378,45.7635360671
8456-12705,J100508.27+443050.2,151.284661833,44.5140468179
8456-1901,J100452.02+464124.0,151.216783448,46.6900168248
8456-1902,J100734.76+460538.3,151.894835416,46.093981892
8456-3701,J095739.29+445351.0,149.413814914,44.8974148749
8456-3702,J095606.01+460908.8,149.025073314,46.1524789611
8456-3703,J100514.70+464510.5,151.311297189,46.7529150558
8456-3704,J100054.82+444553.2,150.228405882,44.7647927636
8456-6101,J100453.01+443810.0,151.22091438,44.6361226294
8456-6102,J100508.19+455840.7,151.284150888,45.9779718217
8456-6103,J100831.21+460305.5,152.130067521,46.0515501715
